   18   54
       -0.0000000141       -0.0012425675       -0.0016310343
        0.0000012364        0.0013546736        0.0010405615
       -0.0000001231        0.0000377069        0.0001119558
       -0.0000000079       -0.0001111939        0.0010414820
       -0.0000000600        0.0005344826       -0.0000290445
        0.0000009698        0.0644998868       -0.1904783190
       -0.0000018565        0.0199076310        0.0695953471
       -0.0000049632        0.0761408009        0.5959258255
        0.0000003441       -0.0292693228       -0.0697883398
        0.0000006537       -0.0957478566       -0.2691983737
        0.0000001090        0.0110951715        0.0568808903
        0.0000002390        0.0126984964       -0.1084545643
       -0.0000004431        0.0368021175       -0.0444493803
        0.0000001239        0.0432985272        0.0575188468
       -0.0000001985       -0.0615068449       -0.0017350508
       -0.0000000706        0.0224781704       -0.0070901869
        0.0000018528       -0.0022806167       -0.0021769195
        0.0000052833       -0.0974348617       -0.0875150956
        0.0000002563        0.0004360254        0.0011440188
       -0.0000042330       -0.0009887675        0.0000422043
        0.0000001161        0.0007038484       -0.0009145744
        0.0000001870        0.0007589728        0.0007263829
        0.0000000862       -0.0015711956       -0.0000336994
        0.0046325744        0.0000002793        0.0000003606
       -0.0593026245        0.0000002576        0.0000006399
        0.0098703087        0.0000001001        0.0000003441
        0.1217553250       -0.0000024785       -0.0000006109
       -0.0583139992        0.0000016871        0.0000001070
       -0.0431066596        0.0000003817        0.0000002233
       -0.0045225915       -0.0000000781       -0.0000003732
        0.0007274359       -0.0000000035       -0.0000002385
       -0.0041197218       -0.0000001560       -0.0000002242
       -0.0013867877        0.0000000112       -0.0000002254
        0.0066192620        0.0000000001        0.0000000003
        0.0008138958       -0.0000000002        0.0000000007
        0.0040234105        0.0000000002       -0.0000000001
        0.0065340880       -0.0000000023       -0.0000000014
        0.0081299156        0.0000000017       -0.0000000015
        0.0069565627       -0.0000000009       -0.0000000008
        0.0004447317       -0.0000000002       -0.0000000009
        0.0002347684        0.0000000001        0.0000000001
       -0.0000159878       -0.0038573322       -0.0257015210
       -0.0000019077       -0.1206093021        0.0957584396
        0.0000083713       -0.0346855768       -0.0292693228
       -0.0000024785        0.6317785405        0.1160029064
        0.0000019346       -0.2194763441       -0.0117145420
        0.0000012481       -0.2378599412       -0.1448633706
        0.0000007565       -0.0101584064       -0.0007157378
        0.0000018670        0.0245823124       -0.0037841842
        0.0000020239        0.0007711738        0.0040668104
        0.0000000966       -0.0065379511       -0.0000199165
        0.0000010685       -0.0052316692       -0.0021146463
        0.0000000654       -0.0012593454        0.0261452404
       -0.0000066600        0.0002378304       -0.0006274166
       -0.0000012026       -0.0191386067       -0.0273383267
        0.0000096709        0.0012245611        0.0008980210
        0.0000008626        0.0004385476        0.0035257576
       -0.0000013800        0.0003302084       -0.0003314611
        0.0000006612       -0.0005501289        0.0000313465
       -0.0000026034       -0.0976800979       -0.0510891780
        0.0000099868        0.1033318869       -0.2692020627
        0.0000090509       -0.0145007747       -0.0697883398
       -0.0000006109        0.1160029064        0.7456977124
        0.0000106057        0.0116913452       -0.0471135184
       -0.0000000871       -0.1454393292       -0.2190407404
        0.0000008147        0.0338011018       -0.0353394861
        0.0000020771        0.0198335034       -0.0896365434
        0.0000007743        0.0321833306        0.0379349873
        0.0000003927       -0.0605256851        0.0050759116
        0.0000002593       -0.0043031304       -0.0013806988
       -0.0000074309       -0.0046169153        0.0005426685
       -0.0000057187       -0.0001190899       -0.0066695632
       -0.0000005469        0.0062158839        0.0078796278
        0.0000060761        0.0031751566       -0.0043520035
        0.0000007754        0.0023511022       -0.0048200387
       -0.0000005570        0.0003143621        0.0009961966
        0.0000007275       -0.0017054773        0.0003097321
        0.0046325439       -0.0000011091       -0.0000082460
        0.0098709302       -0.0000034116       -0.0000037819
       -0.0593020995        0.0000035142        0.0000006537
       -0.0583139992        0.0000019346        0.0000106057
        0.1217553731        0.0000018962       -0.0000017433
       -0.0045226765       -0.0000016907       -0.0000004236
       -0.0431068428       -0.0000016813        0.0000007259
       -0.0041196933       -0.0000020324       -0.0000005023
        0.0007275851        0.0000024830        0.0000017854
       -0.0013868193        0.0000002828        0.0000010231
        0.0066192622       -0.0000000004        0.0000000007
        0.0040235054        0.0000000014       -0.0000000744
        0.0008139611       -0.0000001193       -0.0000001552
        0.0081298887        0.0000000002       -0.0000000231
        0.0065340561       -0.0000000905        0.0000000811
        0.0004447603        0.0000000464        0.0000000514
        0.0069566121       -0.0000000134        0.0000000211
        0.0002347681       -0.0000000094        0.0000000011
        0.0000159878       -0.0038508349        0.0256968371
       -0.0000065586       -0.0346938459        0.0292590149
       -0.0000082479       -0.1206155454       -0.0957478566
        0.0000016871       -0.2194763441        0.0116913452
        0.0000018962        0.6317812508       -0.1159697361
       -0.0000013744       -0.0101309053        0.0007287761
       -0.0000009806       -0.2378367405        0.1448575025
       -0.0000008580        0.0007638047       -0.0040750175
       -0.0000013780        0.0245683091        0.0037885582
       -0.0000000966       -0.0065215330        0.0000203505
       -0.0000010685       -0.0052245769        0.0021146464
       -0.0000039639        0.0002167976        0.0006362619
        0.0000061964       -0.0012812982       -0.0261425094
        0.0000011561        0.0012147175       -0.0008998155
       -0.0000064323       -0.0191468011        0.0273462070
       -0.0000004509        0.0003313879        0.0003526204
        0.0000009678        0.0004331580       -0.0035493607
       -0.0000006612       -0.0005660501       -0.0000313862
       -0.0000026034        0.0976798187       -0.0510858890
        0.0000069635        0.0144968948       -0.0697895382
       -0.0000015697       -0.1033274493       -0.2691983737
        0.0000001070       -0.0117145420       -0.0471135184
       -0.0000017433       -0.1159697361        0.7456935966
        0.0000001470       -0.0338047442       -0.0353502307
        0.0000005370        0.1454288029       -0.2190421998
       -0.0000010842       -0.0321789305        0.0379335913
       -0.0000000628       -0.0198267158       -0.0896357468
        0.0000003927        0.0605205749        0.0050754469
        0.0000002593        0.0043060138       -0.0013807268
        0.0000079184        0.0001200200       -0.0066771132
        0.0000009850        0.0046260939        0.0005420859
        0.0000002711       -0.0031739681       -0.0043528541
       -0.0000049237       -0.0062101271        0.0078714013
       -0.0000002452       -0.0003137590        0.0009937276
        0.0000010521       -0.0023543572       -0.0048046130
        0.0000007275        0.0017065443        0.0003097623
        0.0052113303       -0.0000002169       -0.0000007814
        0.0032853926       -0.0000002219       -0.0000006501
        0.0002699164        0.0000000388        0.0000001090
       -0.0431066596        0.0000012481       -0.0000000871
       -0.0045226765       -0.0000013744        0.0000001470
        0.1152078631        0.0000013184        0.0000006025
       -0.0007887676        0.0000000356        0.0000001312
       -0.0457078036       -0.0000010993        0.0000002824
       -0.0001257940       -0.0000000359        0.0000001347
       -0.0010493245        0.0000003113        0.0000001165
        0.0003766822        0.0000000001       -0.0000000003
       -0.0030241230        0.0000000002       -0.0000000007
        0.0015867341       -0.0000000015       -0.0000000029
       -0.0373889801       -0.0000000009       -0.0000000005
        0.0002688742       -0.0000000007       -0.0000000005
        0.0027693120       -0.0000000001       -0.0000000001
       -0.0003199973        0.0000000000        0.0000000000
        0.0070509647       -0.0000000007        0.0000000001
       -0.0000016572        0.0134020414        0.0059197231
       -0.0000001864        0.0086612358       -0.0126960549
       -0.0000001221       -0.0069782344        0.0110951715
        0.0000003817       -0.2378599412       -0.1454393292
       -0.0000016907       -0.0101309053       -0.0338047442
        0.0000013184        0.7025202491        0.0073697310
        0.0000003743        0.0006275323        0.0127879189
       -0.0000003153       -0.1353003739        0.0956904830
        0.0000001429       -0.0093518171       -0.0087779839
        0.0000001011        0.0122406326        0.0295434122
       -0.0000003375        0.0013245717        0.0004892078
        0.0000099337        0.0004777206        0.0009939475
       -0.0000039684       -0.0006091680       -0.0015272014
        0.0000001949       -0.3412331349        0.0614595259
       -0.0000046602       -0.0000879124        0.0003549604
        0.0000002179        0.0063399639       -0.0258641112
        0.0000002700        0.0000688392       -0.0004614280
        0.0000000938       -0.0041211183        0.0028566303
       -0.0000032210        0.0745637327       -0.0034081971
       -0.0000001138       -0.0413399670       -0.1084459395
        0.0000011318       -0.0074387933        0.0568808903
        0.0000002233       -0.1448633706       -0.2190407404
       -0.0000004236        0.0007287761       -0.0353502307
        0.0000006025        0.0073697310        0.7235215126
       -0.0000001264       -0.0127912406        0.0620342285
       -0.0000001951        0.0036391930       -0.3239978550
        0.0000000510       -0.0487513174       -0.0545436552
       -0.0000000975        0.0957174006       -0.0155944620
       -0.0000003033        0.0000427767       -0.0003368531
        0.0000054425       -0.0004797595        0.0012127012
       -0.0000040462       -0.0002373194        0.0015010641
        0.0000006216        0.0632409935       -0.0670935061
       -0.0000028473        0.0001332830        0.0007185905
        0.0000003792        0.0087317998       -0.0182199797
        0.0000000138       -0.0012367005       -0.0013441276
       -0.0000003555        0.0029502917        0.0014916768
        0.0052113412       -0.0000000328       -0.0000007906
        0.0002700157       -0.0000004513       -0.0000004373
        0.0032857131        0.0000002102        0.0000002390
       -0.0045225915        0.0000007565        0.0000008147
       -0.0431068428       -0.0000009806        0.0000005370
       -0.0007887676        0.0000003743       -0.0000001264
        0.1152082960       -0.0000001296       -0.0000001697
       -0.0001257670        0.0000006546       -0.0000001462
       -0.0457078384       -0.0000001815        0.0000001381
       -0.0010493856       -0.0000002183       -0.0000000554
        0.0003766823        0.0000000002       -0.0000000001
        0.0015868544        0.0000000001       -0.0000000010
       -0.0030239004       -0.0000000016       -0.0000000026
        0.0002688758       -0.0000000007        0.0000000008
       -0.0373889766       -0.0000000010        0.0000000007
       -0.0003200214       -0.0000000005       -0.0000000005
        0.0027693306        0.0000000004        0.0000000001
        0.0070509643        0.0000000007       -0.0000000008
        0.0000016572        0.0134026974       -0.0059171991
        0.0000016292       -0.0069839160       -0.0111014728
        0.0000012812        0.0086659182        0.0126984964
       -0.0000000781       -0.0101584064        0.0338011018
       -0.0000016813       -0.2378367405        0.1454288029
        0.0000000356        0.0006275323       -0.0127912406
       -0.0000001296        0.7025145331       -0.0073655080
       -0.0000005074       -0.0093522619        0.0087761265
       -0.0000000179       -0.1352905190       -0.0956895361
       -0.0000001011        0.0122434312       -0.0295429909
        0.0000003375        0.0013213035       -0.0004892035
        0.0000040125       -0.0006085623        0.0015248960
       -0.0000024683        0.0004715690       -0.0009988224
       -0.0000003473       -0.0000807465       -0.0003602183
       -0.0000009852       -0.3412287665       -0.0614656962
       -0.0000002831        0.0000699928        0.0004570957
        0.0000000702        0.0063434094        0.0258705573
       -0.0000000938       -0.0041225418       -0.0028566285
       -0.0000032210       -0.0745616138       -0.0034125288
       -0.0000024523        0.0074395657        0.0568794145
        0.0000007789        0.0413377032       -0.1084545643
       -0.0000003732       -0.0007157378       -0.0353394861
        0.0000007259        0.1448575025       -0.2190421998
        0.0000001312        0.0127879189        0.0620342285
       -0.0000001697       -0.0073655080        0.7235288268
        0.0000003915        0.0487530718       -0.0545405601
       -0.0000001464       -0.0036444337       -0.3240002818
       -0.0000000975       -0.0957201946       -0.0155946746
       -0.0000003033       -0.0000482627       -0.0003368276
       -0.0000006933        0.0002395512        0.0015046783
       -0.0000004563        0.0004809993        0.0012116939
       -0.0000002914       -0.0001377146        0.0007251828
        0.0000049872       -0.0632438676       -0.0670915204
       -0.0000001303        0.0012339851       -0.0013449003
       -0.0000008281       -0.0087336814       -0.0182264500
       -0.0000003555       -0.0029502039        0.0014917023
        0.0005589693       -0.0000000654       -0.0000006093
        0.0081338855       -0.0000009657       -0.0000006032
        0.0009241030        0.0000002495       -0.0000004431
        0.0007274359        0.0000018670        0.0000020771
       -0.0041196933       -0.0000008580       -0.0000010842
       -0.0457078036       -0.0000003153       -0.0000001951
       -0.0001257670       -0.0000005074        0.0000003915
        0.0981208085       -0.0000000634        0.0000002391
        0.0003976539        0.0000004623        0.0000000882
       -0.0444701698        0.0000001942        0.0000001397
       -0.0013708335       -0.0000000001        0.0000000003
       -0.0002407761        0.0000000002       -0.0000000025
       -0.0000350488        0.0000000002       -0.0000000007
        0.0055669342        0.0000000008        0.0000000002
        0.0000498278       -0.0000000003        0.0000000010
       -0.0301720181        0.0000000007        0.0000000003
        0.0069669350       -0.0000000002        0.0000000003
        0.0047928953        0.0000000002        0.0000000003
       -0.0000022405        0.0413245921        0.0008680705
       -0.0000006253       -0.0096962848       -0.0432991623
        0.0000013651       -0.0084683856        0.0368021175
       -0.0000000035        0.0245823124        0.0198335034
       -0.0000020324        0.0007638047       -0.0321789305
       -0.0000010993       -0.1353003739        0.0036391930
        0.0000006546       -0.0093522619        0.0487530718
       -0.0000000634        0.7029772638       -0.0028049179
       -0.0000000107       -0.0654188172       -0.0348707712
        0.0000002933       -0.2974138557        0.1291073973
        0.0000002208        0.0004188100       -0.0002838781
       -0.0000031919       -0.0003179974       -0.0007327531
       -0.0000002269       -0.0000561320        0.0005598086
        0.0000003019       -0.0055702677        0.0314796123
        0.0000013058        0.0003656426        0.0009870054
        0.0000000451       -0.2367171215       -0.1513581299
        0.0000005282       -0.0029496930       -0.0030038011
        0.0000000402        0.0008272737       -0.0034893101
       -0.0000003041       -0.0519766228       -0.0006399405
       -0.0000007962        0.0089478521        0.0575171290
       -0.0000006945        0.0087469254       -0.0444493803
       -0.0000002385       -0.0037841842       -0.0896365434
       -0.0000005023       -0.0040750175        0.0379335913
        0.0000002824        0.0956904830       -0.3239978550
       -0.0000001462        0.0087761265       -0.0545405601
        0.0000002391       -0.0028049179        0.7049270688
       -0.0000000455        0.0348726894        0.0651102727
        0.0000000296        0.0338361429       -0.1581792250
        0.0000001655       -0.0012605981       -0.0001903299
       -0.0000013699        0.0002999481        0.0006328748
        0.0000019243        0.0004094457       -0.0002475101
       -0.0000004722       -0.0028617161       -0.0048822379
        0.0000025060        0.0003396737       -0.0010506509
       -0.0000000753       -0.1515807095       -0.1767958042
       -0.0000002068       -0.0035857502        0.0005317318
        0.0000000108        0.0300175713       -0.0120517800
        0.0005589718       -0.0000000006       -0.0000007342
        0.0009242988       -0.0000005733       -0.0000004009
        0.0081340314       -0.0000002586        0.0000001239
       -0.0041197218        0.0000020239        0.0000007743
        0.0007275851       -0.0000013780       -0.0000000628
       -0.0001257940        0.0000001429        0.0000000510
       -0.0457078384       -0.0000000179       -0.0000001464
        0.0003976539       -0.0000000107       -0.0000000455
        0.0981209216        0.0000000900        0.0000002844
       -0.0444701458       -0.0000000171        0.0000001616
       -0.0013708336        0.0000000001       -0.0000000001
       -0.0000349624        0.0000000006       -0.0000000023
       -0.0002407739       -0.0000000017       -0.0000000031
        0.0000498364        0.0000000005        0.0000000004
        0.0055669389       -0.0000000002        0.0000000010
        0.0069669500       -0.0000000010       -0.0000000005
       -0.0301720192        0.0000000003       -0.0000000003
        0.0047928953        0.0000000001       -0.0000000003
        0.0000022405        0.0413212902       -0.0008685609
        0.0000006180       -0.0084624507       -0.0368004774
       -0.0000007545       -0.0096978765        0.0432985272
       -0.0000001560        0.0007711738        0.0321833306
        0.0000024830        0.0245683091       -0.0198267158
       -0.0000000359       -0.0093518171       -0.0487513174
       -0.0000001815       -0.1352905190       -0.0036444337
        0.0000004623       -0.0654188172        0.0348726894
        0.0000000900        0.7029698761        0.0028047219
       -0.0000002933       -0.2974141046       -0.1291069526
       -0.0000002208        0.0004189826        0.0002838685
       -0.0000049061       -0.0000580782       -0.0005556505
        0.0000023254       -0.0003175017        0.0007351050
       -0.0000001729        0.0003623846       -0.0009850859
        0.0000026697       -0.0055702262       -0.0314801017
        0.0000001663       -0.0029488932        0.0030014388
       -0.0000005671       -0.2367159790        0.1513586143
       -0.0000000402        0.0008282240        0.0034893199
       -0.0000003041        0.0519772128       -0.0006388318
        0.0000013459       -0.0087432973       -0.0444478905
        0.0000000234       -0.0089484765        0.0575188468
       -0.0000002242        0.0040668104        0.0379349873
        0.0000017854        0.0037885582       -0.0896357468
        0.0000001347       -0.0087779839       -0.0545436552
        0.0000001381       -0.0956895361       -0.3240002818
        0.0000000882       -0.0348707712        0.0651102727
        0.0000002844        0.0028047219        0.7049226593
        0.0000000296       -0.0338376858       -0.1581793850
        0.0000001655        0.0012586170       -0.0001903578
       -0.0000010519       -0.0004097097       -0.0002459109
        0.0000012986       -0.0003005349        0.0006318469
       -0.0000002651       -0.0003397442       -0.0010501893
        0.0000006417        0.0028616904       -0.0048844329
        0.0000000466        0.0035877128        0.0005305931
       -0.0000000811        0.1515820953       -0.1767938094
        0.0000000108       -0.0300163841       -0.0120518130
       -0.0009740834        0.0000000000       -0.0000001448
       -0.0001045534       -0.0000005836       -0.0000001985
       -0.0001045555        0.0000005836       -0.0000001985
       -0.0013867877        0.0000000966        0.0000003927
       -0.0013868193       -0.0000000966        0.0000003927
       -0.0010493245        0.0000001011       -0.0000000975
       -0.0010493856       -0.0000001011       -0.0000000975
       -0.0444701698        0.0000002933        0.0000000296
       -0.0444701458       -0.0000002933        0.0000000296
        0.1092127002        0.0000000000       -0.0000001102
        0.0002246788        0.0000000000        0.0000000000
        0.0006083939       -0.0000000002        0.0000000004
        0.0006083926        0.0000000002        0.0000000004
        0.0065987721        0.0000000020        0.0000000015
        0.0065987750       -0.0000000020        0.0000000015
        0.0025537825       -0.0000000007       -0.0000000002
        0.0025537857        0.0000000007       -0.0000000002
       -0.0339628819        0.0000000000       -0.0000000000
        0.0000000000       -0.0643046625        0.0000023045
       -0.0000007440        0.0120598181        0.0615116975
       -0.0000004624        0.0120646151       -0.0615068449
        0.0000000112       -0.0065379511       -0.0605256851
        0.0000002828       -0.0065215330        0.0605205749
        0.0000003113        0.0122406326        0.0957174006
       -0.0000002183        0.0122434312       -0.0957201946
        0.0000001942       -0.2974138557        0.0338361429
       -0.0000000171       -0.2974141046       -0.0338376858
        0.0000000000        0.7152964720       -0.0000007514
        0.0000000000       -0.0013069205        0.0000000049
        0.0000003286        0.0004018530        0.0006405160
       -0.0000006031        0.0004007271       -0.0006409124
       -0.0000001871        0.0018775114        0.0008004458
       -0.0000000057        0.0018774994       -0.0007998607
       -0.0000000402       -0.0207731237        0.0139162968
       -0.0000001974       -0.0207728673       -0.0139166771
        0.0000000000       -0.0534094602       -0.0000000002
       -0.0000001030       -0.0000000740       -0.0006370313
        0.0000006927       -0.0023077758       -0.0017352598
        0.0000002143        0.0023094230       -0.0017350508
       -0.0000002254       -0.0000199165        0.0050759116
        0.0000010231        0.0000203505        0.0050754469
        0.0000001165        0.0295434122       -0.0155944620
       -0.0000000554       -0.0295429909       -0.0155946746
        0.0000001397        0.1291073973       -0.1581792250
        0.0000001616       -0.1291069526       -0.1581793850
       -0.0000001102       -0.0000007514        0.6926634324
       -0.0000000422       -0.0000005320        0.0001353825
        0.0000003852        0.0001512387        0.0000839103
       -0.0000002415       -0.0001504903        0.0000832207
       -0.0000003206        0.0016655227       -0.0049442735
        0.0000003567       -0.0016648539       -0.0049448478
        0.0000000482       -0.0204324819        0.0086556182
       -0.0000001912        0.0204318028        0.0086568217
       -0.0000002024        0.0000001863       -0.3588897060
       -0.0324107698        0.0000000000       -0.0000000556
        0.0029999991       -0.0000001023       -0.0000000706
        0.0029999992        0.0000001023       -0.0000000706
        0.0066192620        0.0000010685        0.0000002593
        0.0066192622       -0.0000010685        0.0000002593
        0.0003766822       -0.0000003375       -0.0000003033
        0.0003766823        0.0000003375       -0.0000003033
       -0.0013708335        0.0000002208        0.0000001655
       -0.0013708336       -0.0000002208        0.0000001655
        0.0002246788        0.0000000000       -0.0000000422
        0.0189341210        0.0000000000        0.0000000000
       -0.0025626822        0.0000000003       -0.0000000010
       -0.0025626822       -0.0000000003       -0.0000000010
        0.0004747828       -0.0000000011        0.0000000001
        0.0004747828        0.0000000011        0.0000000001
       -0.0000432441       -0.0000000001       -0.0000000007
       -0.0000432441        0.0000000001       -0.0000000007
        0.0002668056        0.0000000000       -0.0000000001
        0.0000000000       -0.0576498715        0.0000002582
       -0.0000000000        0.0090651079       -0.0224733030
        0.0000000101        0.0090664240        0.0224781704
        0.0000000001       -0.0052316692       -0.0043031304
       -0.0000000004       -0.0052245769        0.0043060138
        0.0000000001        0.0013245717        0.0000427767
        0.0000000002        0.0013213035       -0.0000482627
       -0.0000000001        0.0004188100       -0.0012605981
        0.0000000001        0.0004189826        0.0012586170
        0.0000000000       -0.0013069205       -0.0000005320
        0.0000000000        0.0465360119       -0.0000000065
       -0.0000000174        0.0005462982        0.0010757961
       -0.0000000029        0.0005462366       -0.0010758246
       -0.0000000002        0.0000396207        0.0000713028
        0.0000000037        0.0000395901       -0.0000712713
        0.0000000001        0.0000425796       -0.0001610042
        0.0000000000        0.0000426111        0.0001610043
        0.0000000000        0.0000053994        0.0000000276
       -0.0000000127       -0.0000000238       -0.3737942540
       -0.0000000074        0.0071733759       -0.0070901936
        0.0000000091       -0.0071733860       -0.0070901869
        0.0000000003       -0.0021146463       -0.0013806988
        0.0000000007        0.0021146464       -0.0013807268
       -0.0000000003        0.0004892078       -0.0003368531
       -0.0000000001       -0.0004892035       -0.0003368276
        0.0000000003       -0.0002838781       -0.0001903299
       -0.0000000001        0.0002838685       -0.0001903578
        0.0000000000        0.0000000049        0.0001353825
        0.0000000000       -0.0000000065        0.3911459615
        0.0000000129       -0.0004209096        0.0003392052
        0.0000000097        0.0004209292        0.0003392318
        0.0000000000       -0.0000242111        0.0000064553
       -0.0000000033        0.0000241948        0.0000064294
        0.0000000004        0.0000199867       -0.0000810650
        0.0000000000       -0.0000200199       -0.0000810148
        0.0000000000       -0.0000000364       -0.0000241796
