   18   54
        0.0000009090        0.0008865798       -0.0004002108
       -0.0000026434       -0.0008849344       -0.0003990832
        0.0000003636        0.0000012163       -0.0007002873
       -0.0000003377        0.0000017849       -0.3464858808
        0.0000017223        0.0125042445        0.0110891733
       -0.0000012272       -0.0125027210        0.0110883236
        0.0000012189       -0.0001336177        0.0001220002
        0.0000015591        0.0001312554        0.0001275274
       -0.0000006753       -0.0000015936       -0.0005481847
        0.0000011057        0.0000042822       -0.0005454836
       -0.0000035798       -0.0000013634        0.0000379576
       -0.0575691049       -0.0000000712        0.0000009048
        0.1144513596       -0.0000011071       -0.0000009381
        0.0113227391        0.0000011008        0.0000018491
       -0.0663393175       -0.0000005678        0.0000002571
        0.0113932376       -0.0000020258        0.0000001171
        0.0038088952       -0.0000004136        0.0000014578
       -0.0007841436        0.0000020715       -0.0000010333
        0.0077492063       -0.0000009172       -0.0000001386
        0.0012204418        0.0000008736       -0.0000006548
       -0.0000614862       -0.0000001973       -0.0000013729
        0.0024962876        0.0000000362        0.0000009054
       -0.0251804519       -0.0000004803        0.0000002403
        0.0039895151        0.0000009719        0.0000002186
       -0.0046762505       -0.0000007035        0.0000000996
       -0.0011926284        0.0000015071        0.0000003699
       -0.0000041316       -0.0000006908       -0.0000006285
        0.0001545595        0.0000006263       -0.0000004859
       -0.0007782655       -0.0000000130       -0.0000011675
        0.0000042757       -0.2410214553       -0.1145449265
       -0.0000011071        0.7823669543       -0.0742982855
        0.0000028806       -0.0686783614        0.0214600188
        0.0000010225       -0.1189769794        0.0917573946
        0.0000012925       -0.0347613541        0.0144578437
        0.0000008806        0.0062678414       -0.0381925701
       -0.0000037561       -0.0070029359        0.0049005232
       -0.0000014570       -0.0083130624        0.0072255302
        0.0000030977       -0.0070257593       -0.0068185840
       -0.0000019415        0.0099856778       -0.0019372251
        0.0000008024        0.0080131233        0.0060624800
       -0.0000013209       -0.3192258618        0.0874479045
        0.0000019770       -0.0026171788        0.0033364437
       -0.0000015432        0.0017818116       -0.0012024972
       -0.0000019056       -0.0011891938        0.0014671731
        0.0000009245       -0.0000077870       -0.0011192170
       -0.0000012635        0.0000118142       -0.0000458406
        0.0000045692        0.0003803246        0.0000511678
       -0.0000039733       -0.0491599985       -0.1812071743
       -0.0000009381       -0.0742982855        0.5626190422
       -0.0000039733       -0.0214573117        0.0621323238
       -0.0000008201        0.0811372885       -0.2432649696
       -0.0000018122        0.0328669565       -0.0631963887
        0.0000000120       -0.0121156101       -0.0998961041
        0.0000017936       -0.0092399023        0.0487878568
        0.0000049929       -0.0366553229        0.0497137292
       -0.0000013375       -0.0314019839       -0.0372213234
        0.0000024072        0.0521285626       -0.0019162659
       -0.0000014559       -0.0231576615       -0.0081169035
       -0.0000014382        0.0878796438       -0.0870847015
       -0.0000031365        0.0024194788       -0.0023046423
        0.0000004416        0.0014155903        0.0003526921
        0.0000024402       -0.0004088796        0.0008256371
       -0.0000005347       -0.0005808544        0.0003898415
        0.0000017431       -0.0004389720       -0.0005924983
       -0.0000024874        0.0010439945       -0.0000161288
       -0.0575690291       -0.0000015600       -0.0000025196
        0.0113227391        0.0000028806       -0.0000039733
        0.1144511315       -0.0000025437       -0.0000004364
        0.0113932193       -0.0000023393        0.0000029494
       -0.0663394750        0.0000000211       -0.0000003785
       -0.0007841393        0.0000030541        0.0000014603
        0.0038089381       -0.0000019819       -0.0000017978
        0.0012204395        0.0000010039        0.0000003815
        0.0077492069       -0.0000011264        0.0000009123
       -0.0000614867        0.0000008149        0.0000023406
        0.0024962909        0.0000002114       -0.0000015536
        0.0039895132        0.0000029798       -0.0000008798
       -0.0251804355       -0.0000010093       -0.0000003388
       -0.0011926309        0.0000022138       -0.0000005882
       -0.0046762610       -0.0000019724       -0.0000003574
        0.0001545603        0.0000013256        0.0000010904
       -0.0000041328       -0.0000018953        0.0000015966
       -0.0007782651       -0.0000000770        0.0000020924
       -0.0000042757       -0.2410275429        0.1145475698
        0.0000011008       -0.0686783614       -0.0214573117
       -0.0000025437        0.7823733628        0.0742983010
       -0.0000012560       -0.0347610010       -0.0144645606
       -0.0000013984       -0.1189780213       -0.0917529825
       -0.0000003909       -0.0069997848       -0.0049022998
        0.0000039348        0.0062760012        0.0381938687
        0.0000023038       -0.0070246617        0.0068171306
       -0.0000027711       -0.0083111334       -0.0072267653
        0.0000019415        0.0099916921        0.0019350607
       -0.0000008024        0.0080180539       -0.0060609502
        0.0000012602       -0.0026183683       -0.0033343162
       -0.0000024527       -0.3192236619       -0.0874489909
        0.0000016693       -0.0011966755       -0.0014727942
        0.0000017766        0.0017777264        0.0012086281
       -0.0000005996        0.0000132561        0.0000394305
        0.0000015271       -0.0000028263        0.0011237314
       -0.0000045692        0.0003774777       -0.0000522385
       -0.0000039733        0.0491521061       -0.1812070661
        0.0000018491        0.0214600188        0.0621323238
       -0.0000004364        0.0742983010        0.5626194865
        0.0000015457       -0.0328726933       -0.0632004101
       -0.0000019630       -0.0811422426       -0.2432586650
       -0.0000018148        0.0092426928        0.0487926082
        0.0000049892        0.0121227604       -0.0998918644
        0.0000042080        0.0314050769       -0.0372145695
       -0.0000010164        0.0366578284        0.0497076651
        0.0000024072       -0.0521295431       -0.0019172275
       -0.0000014559        0.0231622911       -0.0081162335
       -0.0000005453       -0.0024206172       -0.0022998006
       -0.0000033086       -0.0878766558       -0.0870887433
        0.0000014877        0.0004029575        0.0008239505
        0.0000013219       -0.0014190346        0.0003573849
       -0.0000005792        0.0004444477       -0.0005973273
       -0.0000005701        0.0005821381        0.0003931380
       -0.0000024874       -0.0010467757       -0.0000182848
        0.0052298104        0.0000000160       -0.0000009067
       -0.0663393175        0.0000010225       -0.0000008201
        0.0113932193       -0.0000012560        0.0000015457
        0.1505424415       -0.0000010960        0.0000007322
       -0.0736776948       -0.0000019041        0.0000017697
       -0.0578322286        0.0000007822        0.0000011284
        0.0011959289        0.0000007084       -0.0000005848
        0.0047987972        0.0000004911       -0.0000000603
       -0.0048854342       -0.0000003941       -0.0000017085
       -0.0030769267       -0.0000011319       -0.0000006960
        0.0067202629        0.0000000335       -0.0000005043
       -0.0000826558        0.0000003042       -0.0000000900
        0.0037628287        0.0000001107       -0.0000001492
        0.0064703063        0.0000001271       -0.0000000859
        0.0079785189        0.0000016484        0.0000003468
        0.0071226244       -0.0000000798       -0.0000000513
        0.0003407779        0.0000005567       -0.0000002499
        0.0003364945        0.0000000610        0.0000003842
       -0.0000009931       -0.0028196606       -0.0240995476
       -0.0000005678       -0.1189769794        0.0811372885
       -0.0000023393       -0.0347610010       -0.0328726933
       -0.0000010960        0.5840539036        0.1043141219
        0.0000005859       -0.1886845294       -0.0101452928
        0.0000012645       -0.2193377426       -0.1229982078
       -0.0000004822       -0.0103792465        0.0026744123
        0.0000012671        0.0245618719       -0.0038135058
       -0.0000006909       -0.0008814534        0.0046931371
       -0.0000004913       -0.0064149802       -0.0009534554
        0.0000002084       -0.0049776751       -0.0021806847
        0.0000001701       -0.0022161160        0.0268590258
       -0.0000007473        0.0001977540       -0.0003795145
       -0.0000001973       -0.0207936982       -0.0265887507
        0.0000015007        0.0013642692        0.0007933211
       -0.0000001777        0.0002030426        0.0039155871
        0.0000016234        0.0002873807       -0.0002701113
       -0.0000018739       -0.0004295248       -0.0000948416
        0.0000012606       -0.0931180102       -0.0518103053
        0.0000002571        0.0917573946       -0.2432649696
        0.0000029494       -0.0144645606       -0.0632004101
        0.0000007322        0.1043141219        0.7044698660
        0.0000014135        0.0101469845       -0.0561542561
        0.0000002573       -0.1233370906       -0.2052420114
       -0.0000013830        0.0320697211       -0.0286091819
       -0.0000008641        0.0149627637       -0.0843093635
        0.0000015229        0.0273986756        0.0308372536
       -0.0000007060       -0.0523819688        0.0054905429
        0.0000006576       -0.0034919942       -0.0011816118
       -0.0000006148       -0.0029886717       -0.0011236345
        0.0000006067        0.0000820734       -0.0062139260
       -0.0000004811        0.0047881111        0.0072740027
       -0.0000006614        0.0031258426       -0.0038087691
        0.0000009297        0.0020846836       -0.0041688087
       -0.0000006582        0.0002321742        0.0007446759
        0.0000006609       -0.0011699887        0.0002677404
        0.0052298701       -0.0000000377       -0.0000005065
        0.0113932376        0.0000012925       -0.0000018122
       -0.0663394750       -0.0000013984       -0.0000019630
       -0.0736776948        0.0000005859        0.0000014135
        0.1505432319        0.0000001317        0.0000005541
        0.0011959660        0.0000015696        0.0000002799
       -0.0578320659       -0.0000017546        0.0000006174
       -0.0048854455        0.0000002646       -0.0000006190
        0.0047988600       -0.0000003159        0.0000001459
       -0.0030769526        0.0000002374        0.0000009206
        0.0067202703        0.0000000118       -0.0000005734
        0.0037628214        0.0000006787       -0.0000001676
       -0.0000826815       -0.0000005195       -0.0000000848
        0.0079785219        0.0000002215       -0.0000000775
        0.0064702847       -0.0000009121       -0.0000002260
        0.0003407777        0.0000006256        0.0000006014
        0.0071226244       -0.0000006807        0.0000005640
        0.0003364957       -0.0000000003        0.0000009334
        0.0000009931       -0.0028181409        0.0240993429
       -0.0000020258       -0.0347613541        0.0328669565
        0.0000000211       -0.1189780213       -0.0811422426
       -0.0000019041       -0.1886845294        0.0101469845
        0.0000001317        0.5840509379       -0.1043139456
        0.0000008093       -0.0103781186       -0.0026701895
       -0.0000020030       -0.2193427650        0.1229974258
       -0.0000006191       -0.0008859792       -0.0046947638
        0.0000004300        0.0245639098        0.0038130438
        0.0000004913       -0.0064126256        0.0009535477
       -0.0000002084       -0.0049786348        0.0021809606
       -0.0000011305        0.0001999549        0.0003787037
        0.0000006540       -0.0022186654       -0.0268583987
       -0.0000009402        0.0013639468       -0.0007933284
       -0.0000008873       -0.0207960152        0.0265855485
        0.0000010485        0.0002830843        0.0002689320
        0.0000010532        0.0002051124       -0.0039155589
        0.0000018739       -0.0004293786        0.0000944749
        0.0000012606        0.0931204235       -0.0518072631
        0.0000001171        0.0144578437       -0.0631963887
       -0.0000003785       -0.0917529825       -0.2432586650
        0.0000017697       -0.0101452928       -0.0561542561
        0.0000005541       -0.1043139456        0.7044637299
        0.0000001942       -0.0320752476       -0.0286116337
       -0.0000029838        0.1233384929       -0.2052469210
       -0.0000001281       -0.0273992704        0.0308363276
        0.0000022276       -0.0149634317       -0.0843095161
       -0.0000007060        0.0523815532        0.0054874363
        0.0000006576        0.0034894100       -0.0011792767
       -0.0000002236       -0.0000852096       -0.0062148795
        0.0000010547        0.0029898523       -0.0011225289
       -0.0000002004       -0.0031241442       -0.0038051766
       -0.0000003433       -0.0047827128        0.0072714330
       -0.0000006401       -0.0002363323        0.0007460575
       -0.0000004151       -0.0020851128       -0.0041712223
        0.0000006609        0.0011726201        0.0002662238
        0.0048166468        0.0000001880        0.0000000950
        0.0038088952        0.0000008806        0.0000000120
       -0.0007841393       -0.0000003909       -0.0000018148
       -0.0578322286        0.0000012645        0.0000002573
        0.0011959660        0.0000008093        0.0000001942
        0.1414204811        0.0000005798       -0.0000001798
       -0.0026845225       -0.0000013333       -0.0000003693
       -0.0592211405        0.0000001051       -0.0000008422
       -0.0024704565       -0.0000004574        0.0000006455
        0.0040286777        0.0000019585        0.0000006925
        0.0004636113       -0.0000000610       -0.0000003978
       -0.0026513868       -0.0000002969        0.0000000575
        0.0019469292       -0.0000004759       -0.0000000408
       -0.0417843904       -0.0000005215        0.0000001203
        0.0003833959       -0.0000011164       -0.0000002312
        0.0025781533        0.0000001004        0.0000002149
       -0.0001484092       -0.0000011049        0.0000008845
        0.0069342148       -0.0000001280        0.0000007022
        0.0000046185        0.0111564409        0.0054271336
       -0.0000004136        0.0062678414       -0.0121156101
        0.0000030541       -0.0069997848        0.0092426928
        0.0000007822       -0.2193377426       -0.1233370906
        0.0000015696       -0.0103781186       -0.0320752476
        0.0000005798        0.6672625602        0.0061631700
       -0.0000027919       -0.0008384445        0.0100801989
       -0.0000041105       -0.1359308797        0.0807374238
        0.0000019586       -0.0068363006       -0.0076701596
       -0.0000013838        0.0089330456        0.0308044336
        0.0000004169        0.0012483500        0.0005569798
        0.0000001963        0.0004684922        0.0011269079
        0.0000034200       -0.0004566625       -0.0014458457
       -0.0000003295       -0.3170471055        0.0556725798
       -0.0000027861       -0.0000858726        0.0001891232
        0.0000013124        0.0066966747       -0.0259205885
       -0.0000014088        0.0000953150       -0.0003417336
        0.0000038924       -0.0042232149        0.0029021585
        0.0000007252        0.0638674119       -0.0034250060
        0.0000014578       -0.0381925701       -0.0998961041
        0.0000014603       -0.0049022998        0.0487926082
        0.0000011284       -0.1229982078       -0.2052420114
        0.0000002799       -0.0026701895       -0.0286116337
       -0.0000001798        0.0061631700        0.6778038241
       -0.0000000212       -0.0100788313        0.0528217146
        0.0000013117       -0.0013969314       -0.2922988188
        0.0000005997       -0.0432388513       -0.0465687545
       -0.0000032243        0.0883652216       -0.0176390491
        0.0000019743       -0.0002884296       -0.0003688606
        0.0000005746       -0.0007324706        0.0015277788
       -0.0000013423       -0.0002541091        0.0012497854
       -0.0000027944        0.0573351414       -0.0683635270
        0.0000009944        0.0001855079        0.0001501882
       -0.0000016926        0.0077355661       -0.0203062801
       -0.0000004719       -0.0008831401       -0.0011176227
        0.0000001727        0.0019785822        0.0014912415
        0.0048166432       -0.0000007557        0.0000028937
       -0.0007841436       -0.0000037561        0.0000017936
        0.0038089381        0.0000039348        0.0000049892
        0.0011959289       -0.0000004822       -0.0000013830
       -0.0578320659       -0.0000020030       -0.0000029838
       -0.0026845225       -0.0000027919       -0.0000000212
        0.1414200885        0.0000040215       -0.0000030086
       -0.0024704718       -0.0000000714       -0.0000004698
       -0.0592211561       -0.0000000047       -0.0000003734
        0.0040286342        0.0000002156       -0.0000023806
        0.0004636104        0.0000001144        0.0000017439
        0.0019469294       -0.0000016534        0.0000005592
       -0.0026514063        0.0000027839        0.0000007698
        0.0003833980       -0.0000015167        0.0000003540
       -0.0417842808        0.0000021799        0.0000006260
       -0.0001484145       -0.0000013793       -0.0000011120
        0.0025781798        0.0000011860       -0.0000008795
        0.0069342125       -0.0000000217       -0.0000011174
       -0.0000046185        0.0111500460       -0.0054220787
        0.0000020715       -0.0070029359       -0.0092399023
       -0.0000019819        0.0062760012        0.0121227604
        0.0000007084       -0.0103792465        0.0320697211
       -0.0000017546       -0.2193427650        0.1233384929
       -0.0000013333       -0.0008384445       -0.0100788313
        0.0000040215        0.6672748497       -0.0061653958
        0.0000045907       -0.0068356712        0.0076723515
       -0.0000012409       -0.1359283497       -0.0807413963
        0.0000013838        0.0089366181       -0.0308090294
       -0.0000004169        0.0012530606       -0.0005538596
        0.0000002580       -0.0004612089        0.0014504770
       -0.0000034140        0.0004729220       -0.0011297440
        0.0000014813       -0.0000952657       -0.0001914985
        0.0000020737       -0.3170472633       -0.0556676316
       -0.0000012557        0.0000964925        0.0003359003
        0.0000001137        0.0067001777        0.0259223804
       -0.0000038924       -0.0042244345       -0.0029057220
        0.0000007252       -0.0638610638       -0.0034241542
       -0.0000010333        0.0049005232        0.0487878568
       -0.0000017978        0.0381938687       -0.0998918644
       -0.0000005848        0.0026744123       -0.0286091819
        0.0000006174        0.1229974258       -0.2052469210
       -0.0000003693        0.0100801989        0.0528217146
       -0.0000030086       -0.0061653958        0.6778029947
        0.0000007448        0.0432345743       -0.0465674177
       -0.0000005648        0.0013969346       -0.2922973797
       -0.0000032243       -0.0883707514       -0.0176399541
        0.0000019743        0.0002876675       -0.0003680134
        0.0000008745        0.0002531328        0.0012491132
        0.0000007040        0.0007288728        0.0015281724
       -0.0000003827       -0.0001801588        0.0001523929
        0.0000016582       -0.0573285774       -0.0683682604
       -0.0000011830        0.0008804342       -0.0011137009
        0.0000000395       -0.0077337494       -0.0203119788
        0.0000001727       -0.0019745807        0.0014906880
        0.0003813688        0.0000003493        0.0000009090
        0.0077492063       -0.0000014570        0.0000049929
        0.0012204395        0.0000023038        0.0000042080
        0.0047987972        0.0000012671       -0.0000008641
       -0.0048854455       -0.0000006191       -0.0000001281
       -0.0592211405       -0.0000041105        0.0000013117
       -0.0024704718        0.0000045907        0.0000007448
        0.1258304177       -0.0000018294       -0.0000013838
        0.0060768789        0.0000015510       -0.0000009103
       -0.0605437819        0.0000012707       -0.0000044210
       -0.0013825252       -0.0000000989        0.0000009446
       -0.0002236478       -0.0000024516        0.0000005091
       -0.0000232669        0.0000013181        0.0000002126
        0.0054585904       -0.0000036425        0.0000007616
        0.0001545894        0.0000025370        0.0000005339
       -0.0348285322       -0.0000030018       -0.0000024633
        0.0067734432        0.0000021350       -0.0000018468
        0.0051304741       -0.0000001122       -0.0000031110
        0.0000009341        0.0349933836        0.0008865798
       -0.0000009172       -0.0083130624       -0.0366553229
        0.0000010039       -0.0070246617        0.0314050769
        0.0000004911        0.0245618719        0.0149627637
        0.0000002646       -0.0008859792       -0.0273992704
        0.0000001051       -0.1359308797       -0.0013969314
       -0.0000000714       -0.0068356712        0.0432345743
       -0.0000018294        0.6638285697        0.0067764339
        0.0000003238       -0.0647153978       -0.0304116937
        0.0000007917       -0.2693591864        0.1082106077
       -0.0000009076        0.0001875423       -0.0002829451
        0.0000000050       -0.0001359985       -0.0006016063
        0.0000016851       -0.0001097222        0.0003946997
        0.0000002903       -0.0060539789        0.0320219582
       -0.0000017295        0.0003577652        0.0006688671
        0.0000009884       -0.2223506045       -0.1374102914
       -0.0000003304       -0.0024266713       -0.0025059115
        0.0000011757        0.0001966231       -0.0018951633
        0.0000009152       -0.0436028624       -0.0004002108
       -0.0000001386        0.0072255302        0.0497137292
        0.0000003815        0.0068171306       -0.0372145695
       -0.0000000603       -0.0038135058       -0.0843093635
       -0.0000006190       -0.0046947638        0.0308363276
       -0.0000008422        0.0807374238       -0.2922988188
       -0.0000004698        0.0076723515       -0.0465674177
       -0.0000013838        0.0067764339        0.6640892140
        0.0000000332        0.0304104155        0.0584999822
        0.0000002559        0.0241935316       -0.1551736207
        0.0000000314       -0.0008893066       -0.0001793178
       -0.0000000452        0.0004178295        0.0004337081
        0.0000008466        0.0003504809       -0.0001055483
        0.0000003895       -0.0010416635       -0.0058338224
       -0.0000006059        0.0002882804       -0.0006053237
       -0.0000001385       -0.1376568909       -0.1679685145
       -0.0000009466       -0.0039350846        0.0002013356
        0.0000014352        0.0307523682       -0.0131194302
        0.0003813670        0.0000004869       -0.0000026434
        0.0012204418        0.0000030977       -0.0000013375
        0.0077492069       -0.0000027711       -0.0000010164
       -0.0048854342       -0.0000006909        0.0000015229
        0.0047988600        0.0000004300        0.0000022276
       -0.0024704565        0.0000019586        0.0000005997
       -0.0592211561       -0.0000012409       -0.0000005648
        0.0060768789        0.0000003238        0.0000000332
        0.1258307668       -0.0000004388        0.0000004020
       -0.0605438683        0.0000005943        0.0000017126
       -0.0013825258       -0.0000000774       -0.0000015930
       -0.0000232669        0.0000012144       -0.0000004304
       -0.0002236516       -0.0000019387       -0.0000007051
        0.0001545854        0.0000007839       -0.0000002215
        0.0054585686       -0.0000012292       -0.0000002918
        0.0067734502        0.0000007400        0.0000006202
       -0.0348286214       -0.0000011880        0.0000009537
        0.0051304722       -0.0000000546        0.0000007320
       -0.0000009341        0.0349950261       -0.0008849344
        0.0000008736       -0.0070257593       -0.0314019839
       -0.0000011264       -0.0083111334        0.0366578284
       -0.0000003941       -0.0008814534        0.0273986756
       -0.0000003159        0.0245639098       -0.0149634317
       -0.0000004574       -0.0068363006       -0.0432388513
       -0.0000000047       -0.1359283497        0.0013969346
        0.0000015510       -0.0647153978        0.0304104155
       -0.0000004388        0.6638273820       -0.0067767313
       -0.0000007917       -0.2693594473       -0.1082121010
        0.0000009076        0.0001884056        0.0002837223
        0.0000001795       -0.0001127814       -0.0003935221
       -0.0000013728       -0.0001354285        0.0006012958
       -0.0000001105        0.0003547943       -0.0006675886
        0.0000017075       -0.0060521720       -0.0320220465
       -0.0000009923       -0.0024271480        0.0025067710
        0.0000001874       -0.2223499385        0.1374085113
       -0.0000011757        0.0001981794        0.0018949360
        0.0000009152        0.0436036324       -0.0003990832
       -0.0000006548       -0.0068185840       -0.0372213234
        0.0000009123       -0.0072267653        0.0497076651
       -0.0000017085        0.0046931371        0.0308372536
        0.0000001459        0.0038130438       -0.0843095161
        0.0000006455       -0.0076701596       -0.0465687545
       -0.0000003734       -0.0807413963       -0.2922973797
       -0.0000009103       -0.0304116937        0.0584999822
        0.0000004020       -0.0067767313        0.6640887549
        0.0000002559       -0.0241968804       -0.1551702039
        0.0000000314        0.0008890295       -0.0001791274
       -0.0000006223       -0.0003475016       -0.0001066776
        0.0000000963       -0.0004176001        0.0004349203
       -0.0000008067       -0.0002861018       -0.0006059383
       -0.0000009362        0.0010395934       -0.0058348356
        0.0000009381        0.0039365560        0.0002035808
        0.0000005485        0.1376571597       -0.1679683766
        0.0000014352       -0.0307520009       -0.0131179132
       -0.0008042240        0.0000000000        0.0000003636
       -0.0000614862       -0.0000019415        0.0000024072
       -0.0000614867        0.0000019415        0.0000024072
       -0.0030769267       -0.0000004913       -0.0000007060
       -0.0030769526        0.0000004913       -0.0000007060
        0.0040286777       -0.0000013838       -0.0000032243
        0.0040286342        0.0000013838       -0.0000032243
       -0.0605437819        0.0000007917        0.0000002559
       -0.0605438683       -0.0000007917        0.0000002559
        0.1400146809        0.0000000000        0.0000000067
        0.0002711470        0.0000000000        0.0000006245
        0.0004447382       -0.0000003383        0.0000000203
        0.0004447411        0.0000003383        0.0000000203
        0.0065461045       -0.0000006988        0.0000002581
        0.0065461095        0.0000006988        0.0000002581
        0.0025768364        0.0000002097        0.0000003078
        0.0025768568       -0.0000002097        0.0000003078
       -0.0393101425        0.0000000000        0.0000003671
        0.0000000000       -0.0540725366        0.0000012163
       -0.0000001973        0.0099856778        0.0521285626
        0.0000008149        0.0099916921       -0.0521295431
       -0.0000011319       -0.0064149802       -0.0523819688
        0.0000002374       -0.0064126256        0.0523815532
        0.0000019585        0.0089330456        0.0883652216
        0.0000002156        0.0089366181       -0.0883707514
        0.0000012707       -0.2693591864        0.0241935316
        0.0000005943       -0.2693594473       -0.0241968804
        0.0000000000        0.6664769761        0.0000002375
        0.0000000000       -0.0009026920        0.0000008489
       -0.0000012538        0.0003587777        0.0004024292
       -0.0000019191        0.0003586657       -0.0004017917
       -0.0000028586        0.0017018913        0.0000029540
        0.0000002160        0.0017009038       -0.0000029155
        0.0000002446       -0.0229346007        0.0134245195
        0.0000017645       -0.0229326834       -0.0134238017
        0.0000000000       -0.0560449339        0.0000003310
        0.0000035935        0.0000018015       -0.0007002873
       -0.0000013729       -0.0019372251       -0.0019162659
        0.0000023406        0.0019350607       -0.0019172275
       -0.0000006960       -0.0009534554        0.0054905429
        0.0000009206        0.0009535477        0.0054874363
        0.0000006925        0.0308044336       -0.0176390491
       -0.0000023806       -0.0308090294       -0.0176399541
       -0.0000044210        0.1082106077       -0.1551736207
        0.0000017126       -0.1082121010       -0.1551702039
        0.0000000067        0.0000002375        0.6639880088
       -0.0000000509       -0.0000017952        0.0001172256
       -0.0000006135        0.0000774116        0.0000689817
        0.0000030229       -0.0000764586        0.0000719093
       -0.0000005930        0.0015654153       -0.0048434987
       -0.0000026936       -0.0015638258       -0.0048455221
        0.0000016795       -0.0199029855        0.0089643519
       -0.0000006889        0.0199008601        0.0089630002
        0.0000036830        0.0000000476       -0.3333107752
       -0.0371200194        0.0000000000       -0.0000003377
        0.0024962876        0.0000008024       -0.0000014559
        0.0024962909       -0.0000008024       -0.0000014559
        0.0067202629        0.0000002084        0.0000006576
        0.0067202703       -0.0000002084        0.0000006576
        0.0004636113        0.0000004169        0.0000019743
        0.0004636104       -0.0000004169        0.0000019743
       -0.0013825252       -0.0000009076        0.0000000314
       -0.0013825258        0.0000009076        0.0000000314
        0.0002711470        0.0000000000       -0.0000000509
        0.0240411038        0.0000000000       -0.0000000438
       -0.0024372365        0.0000003355       -0.0000000376
       -0.0024372362       -0.0000003355       -0.0000000376
        0.0004610121        0.0000003458       -0.0000001489
        0.0004610121       -0.0000003458       -0.0000001489
       -0.0000453613       -0.0000002797       -0.0000003643
       -0.0000453613        0.0000002797       -0.0000003643
        0.0002582262        0.0000000000       -0.0000008810
        0.0000000000       -0.0601470290        0.0000017849
        0.0000000362        0.0080131233       -0.0231576615
        0.0000002114        0.0080180539        0.0231622911
        0.0000000335       -0.0049776751       -0.0034919942
        0.0000000118       -0.0049786348        0.0034894100
       -0.0000000610        0.0012483500       -0.0002884296
        0.0000001144        0.0012530606        0.0002876675
       -0.0000000989        0.0001875423       -0.0008893066
       -0.0000000774        0.0001884056        0.0008890295
        0.0000000000       -0.0009026920       -0.0000017952
        0.0000000000        0.0509361618        0.0000010315
       -0.0000000181        0.0005138690        0.0009994551
       -0.0000000083        0.0005164962       -0.0009986720
       -0.0000000447        0.0000260489        0.0000620685
        0.0000000235        0.0000286935       -0.0000613721
        0.0000000339        0.0000302902       -0.0001435303
       -0.0000001121        0.0000321297        0.0001417353
        0.0000000000        0.0000162821       -0.0000012022
       -0.0000022132       -0.0000015332       -0.3464858808
        0.0000009054        0.0060624800       -0.0081169035
       -0.0000015536       -0.0060609502       -0.0081162335
       -0.0000005043       -0.0021806847       -0.0011816118
       -0.0000005734        0.0021809606       -0.0011792767
       -0.0000003978        0.0005569798       -0.0003688606
        0.0000017439       -0.0005538596       -0.0003680134
        0.0000009446       -0.0002829451       -0.0001793178
       -0.0000015930        0.0002837223       -0.0001791274
        0.0000006245        0.0000008489        0.0001172256
       -0.0000000438        0.0000010315        0.3655692209
        0.0000010272       -0.0004153671        0.0003271545
       -0.0000010585        0.0004157424        0.0003270715
        0.0000007985       -0.0000375771        0.0000044418
        0.0000011787        0.0000361168        0.0000076735
       -0.0000006566        0.0000129706       -0.0000792830
        0.0000008721       -0.0000114864       -0.0000772715
       -0.0000027366       -0.0000006731       -0.0000244846
       -0.0003848609        0.0000002309        0.0000017223
