   10   24
        0.0000000000       -0.0188870167        0.0000000000
        0.0000000000        0.0000000000        0.0001444385
        0.0000000000       -0.0002787357        0.0000000000
        0.0000000000        0.0000000000        0.0000000000
        0.0000000000        0.0000000000       -0.0000309650
        0.0000000000        0.0000000000        0.3376270949
        0.0000000000        0.0000000000        0.0000000000
        0.0002183051        0.0000000000        0.0000000000
        0.0141802425        0.0000000000        0.0188208751
        0.0017618000        0.0013985586        0.0000000000
       -0.0013648007        0.0000000000        0.0004409235
        0.0288294649        0.0205340500       -0.0013230252
       -0.0197651900        0.0000429567        0.0000000000
        0.0016647578       -0.0076583174        0.0000000000
        0.2033187201        0.0039972181       -0.0000113617
        0.0000000000        0.0059409046       -0.0258977530
        0.0000000000       -0.0027818774        0.0000000000
        0.0000000000        0.0000000000       -0.0043904949
        0.0000000000        0.0191508148        0.0000000000
       -0.0205389029        0.0277533578        0.0002537240
        0.0030624866       -0.0003787075        0.0000000000
       -0.0017582458       -0.0020827709        0.0000000000
        0.0039972181        0.1133291150        0.0000645968
        0.0000000000       -0.0030535752       -0.0161146773
        0.0000000000       -0.0002809878        0.0000000000
        0.0000000000        0.0000000000        0.0018450291
        0.0000000000       -0.0089831306        0.0000000000
       -0.0008091237        0.0002345058       -0.0317868857
        0.0001900110        0.0105225897        0.0000000000
       -0.0000747529       -0.0000919133        0.0000000000
       -0.0000113617        0.0000645968        0.1023858734
        0.0000000000       -0.0005888350        0.0004079766
        0.0000000000       -0.0002225001        0.0000000000
        0.0000000000        0.0000000000       -0.0000752523
        0.0000000000        0.0000875773        0.0000000000
        0.0000000000        0.0000000000        0.0000000000
        0.0000000000        0.0000000000        0.0187698300
        0.0000000000        0.0000000000        0.0002183051
        0.0000000000        0.0000000000        0.0000000000
        0.1091639099        0.0000000000        0.0000000000
        0.0020649975        0.0000000000        0.0001187376
       -0.0000399575       -0.0001984638        0.0000000000
       -0.0034741816        0.0000000000       -0.0149545306
        0.0424067728       -0.0006703131        0.0027153717
        0.0015791228        0.0002467205        0.0000000000
       -0.0145385939        0.0007958600        0.0000000000
        0.0059409046       -0.0030535752       -0.0005888350
        0.0000000000        0.1315864300        0.0004313483
        0.0000000000       -0.0013820883        0.0000000000
        0.0000000000        0.0000000000       -0.0002034382
        0.0000000000        0.0028291729        0.0000000000
        0.0024979447       -0.0060431893       -0.0008868092
        0.0040913705       -0.0000969198        0.0000000000
        0.0005140949        0.0143515767        0.0000000000
       -0.0258977530       -0.0161146773        0.0004079766
        0.0000000000        0.0004313483        0.1563123800
        0.0000000000        0.0000666633        0.0000000000
        0.0000000000        0.0000000000        0.0004616146
        0.0000000000       -0.0003811570        0.0000000000
        0.0000000000        0.0000000000        0.0000000000
        0.0000000000        0.0000000000        0.0004947774
        0.0000000000        0.0000000000        0.0141802425
        0.0000000000        0.0000000000        0.0000000000
        0.0020649975        0.0000000000        0.0000000000
        0.1513955250        0.0000000000        0.0003240150
        0.0097861900        0.0008528102        0.0000000000
       -0.0031074125        0.0000000000       -0.0053474456
       -0.0048194242       -0.0001342892        0.0003076476
       -0.0000307206        0.0002485118        0.0000000000
        0.0017053765       -0.0188870167        0.0000000000
       -0.0027818774       -0.0002809878       -0.0002225001
        0.0000000000       -0.0013820883        0.0000666633
        0.0000000000        0.1334235134        0.0000000000
        0.0000000000        0.0000000000        0.0000820662
        0.0000000000        0.0001777961        0.0000000000
        0.0000000000        0.0000000000        0.0000000000
        0.0000000000        0.0000000000        0.0000192124
        0.0000000000        0.0000000000        0.0188208751
        0.0000000000        0.0000000000        0.0000000000
        0.0001187376        0.0000000000        0.0000000000
        0.0003240150        0.0000000000        0.1320111650
        0.0007906475       -0.0011507438        0.0000000000
        0.0025249971        0.0000000000        0.0004298219
        0.0000000000        0.0000000000        0.0000000000
        0.0000000000        0.0000000000       -0.0000621876
        0.0000000000        0.0000000000        0.0017618000
        0.0000000000        0.0000000000        0.0000000000
       -0.0000399575        0.0000000000        0.0000000000
        0.0097861900        0.0000000000        0.0007906475
        0.0471995951        0.0016530728        0.0000000000
        0.0361038928        0.0000000000        0.0223794453
        0.0000000000        0.0000000000        0.0000000000
        0.0000000000        0.0000000000       -0.0000398594
        0.0000000000        0.0000000000        0.0013985586
        0.0000000000        0.0000000000        0.0000000000
       -0.0001984638        0.0000000000        0.0000000000
        0.0008528102        0.0000000000       -0.0011507438
        0.0016530728        0.0039877567        0.0000000000
       -0.0039803394        0.0000000000        0.0015493309
       -0.0008899200       -0.0000239899       -0.0001834150
        0.0005355851       -0.0000035072        0.0000000000
       -0.0000139343        0.0001444385        0.0000000000
       -0.0043904949        0.0018450291       -0.0000752523
        0.0000000000       -0.0002034382        0.0004616146
        0.0000000000        0.0000820662        0.0000000000
        0.0000000000        0.0000000000        0.0489964498
        0.0000000000       -0.0184658600        0.0000000000
        0.0000000000        0.0000000000        0.0000000000
        0.0000000000        0.0000000000       -0.0006557213
        0.0000000000        0.0000000000       -0.0013648007
        0.0000000000        0.0000000000        0.0000000000
       -0.0034741816        0.0000000000        0.0000000000
       -0.0031074125        0.0000000000        0.0025249971
        0.0361038928       -0.0039803394        0.0000000000
        0.0874003598        0.0000000000        0.0335582301
        0.0023940798        0.0006929798       -0.0011007401
       -0.0016051301       -0.0001185004        0.0000000000
       -0.0000271557       -0.0002787357        0.0000000000
        0.0191508148       -0.0089831306        0.0000875773
        0.0000000000        0.0028291729       -0.0003811570
        0.0000000000        0.0001777961        0.0000000000
        0.0000000000        0.0000000000       -0.0184658600
        0.0000000000        0.0919505402        0.0000000000
        0.0000000000        0.0000000000        0.0000000000
        0.0000000000        0.0000000000       -0.0014039959
        0.0000000000        0.0000000000        0.0004409235
        0.0000000000        0.0000000000        0.0000000000
       -0.0149545306        0.0000000000        0.0000000000
       -0.0053474456        0.0000000000        0.0004298219
        0.0223794453        0.0015493309        0.0000000000
        0.0335582301        0.0000000000        0.0965675201
